iter	Logloss
168	0.4797780765
169	0.47971983
170	0.4796797987
171	0.4796448805
172	0.4796034222
173	0.4795722177
174	0.4794876953
175	0.4794570739
176	0.479415688
177	0.4793663083
178	0.4793294159
179	0.4792819892
180	0.4792382387
181	0.479200167
182	0.4791345054
183	0.4790910226
184	0.4790307386
185	0.4789901469
186	0.4789517107
187	0.4789137868
188	0.4788731575
189	0.4788214763
190	0.4787992335
191	0.4787589983
192	0.4787090034
193	0.4786623931
194	0.4786295484
195	0.4785867174
196	0.4785473642
197	0.4785033994
198	0.4784501078
199	0.478395761
200	0.4783708127
201	0.4783380762
202	0.4783089384
203	0.478264419
204	0.4782255138
205	0.4781832295
206	0.4781484986
207	0.4780941808
208	0.4780694375
209	0.4780321565
210	0.4779965253
211	0.477950608
212	0.4779188625
213	0.4778775021
214	0.4778423415
215	0.477790831
216	0.4777627776
217	0.4777344885
218	0.4776945092
219	0.4776631989
220	0.4776291413
221	0.4775979392
222	0.4775670906
223	0.47755249
224	0.4775239706
225	0.4775034558
226	0.4774647403
227	0.4774171226
228	0.4773837257
229	0.477349298
230	0.4773220676
231	0.4772887548
232	0.4772541271
233	0.4772361564
234	0.4771979538
235	0.4771421709
236	0.4770981451
237	0.4770635411
238	0.4770355411
239	0.4770000871
240	0.4769698478
241	0.476923747
242	0.4768902133
243	0.4768567638
244	0.4768343114
245	0.4768043173
246	0.4767702433
247	0.4767448015
248	0.476719537
249	0.4766912077
250	0.4766518794
251	0.4766327321
252	0.4765951191
253	0.4765638085
254	0.4765468821
255	0.4765054769
256	0.4764851269
257	0.4764542126
258	0.4764316285
259	0.4763965635
260	0.4763694447
261	0.4763390311
262	0.4763120054
263	0.4762579504
264	0.476221446
265	0.4761895489
266	0.4761624782
267	0.4761226765
268	0.4761063282
269	0.4760795249
270	0.4760617234
271	0.476040157
272	0.4760137323
273	0.4759876612
274	0.4759695204
275	0.4759505108
276	0.4759231174
277	0.4758967305
278	0.4758656261
279	0.475833917
280	0.4758055331
281	0.4757671616
282	0.4757455154
283	0.4757319865
284	0.4757150693
285	0.4756784341
286	0.4756361859
287	0.4756118275
288	0.4755914092
289	0.4755700997
290	0.4755336384
291	0.4755089374
292	0.475481918
293	0.4754544873
294	0.4754370894
295	0.4753977668
296	0.475377843
297	0.4753524197
298	0.4753371184
299	0.4753057728
300	0.4752887636
301	0.4752661245
302	0.4752337893
303	0.4751986032
304	0.4751765331
305	0.4751366024
306	0.4751158111
307	0.4750855571
308	0.4750601693
309	0.4750419547
310	0.4750188354
311	0.4749872987
312	0.474963245
313	0.4749434982
314	0.4749211003
315	0.4749023376
316	0.4748704997
317	0.474840755
318	0.4748120301
319	0.4747905089
320	0.4747703172
321	0.4747603554
322	0.4747353918
323	0.4747162102
324	0.4746934924
325	0.4746625108
326	0.4746398137
327	0.4746196141
328	0.474602982
329	0.4745762741
330	0.4745423413
331	0.474503878
332	0.4744823967
333	0.4744502386
334	0.4744371507
335	0.4744213417
336	0.4744049044
337	0.4743871867
338	0.4743704932
339	0.4743512072
340	0.4743338335
341	0.4743147458
342	0.4742902147
343	0.4742521685
344	0.4742361875
345	0.4742139138
346	0.474180458
347	0.4741491475
348	0.4741280516
349	0.4741102008
350	0.4740856037
351	0.47405803
352	0.4740464395
353	0.4740196704
354	0.4739869452
355	0.4739639265
356	0.4739394316
357	0.4739145198
358	0.4738863529
359	0.4738579802
360	0.473840652
361	0.4738163469
362	0.4737947136
363	0.4737590464
364	0.4737339872
365	0.4737122559
366	0.473687841
367	0.4736686092
368	0.4736440764
369	0.4736247136
370	0.473590625
371	0.4735737003
372	0.4735498124
373	0.4735238286
374	0.4735090309
375	0.4734897176
376	0.4734667032
377	0.4734482424
378	0.4734147997
379	0.4733959657
380	0.4733780827
381	0.4733522505
382	0.4733219951
383	0.4733047482
384	0.4732712283
385	0.4732461297
386	0.4732176469
387	0.4732000002
388	0.4731805965
389	0.4731649909
390	0.473135893
391	0.473118248
392	0.4730962778
393	0.47308059
394	0.4730672991
395	0.4730326517
396	0.4730203711
397	0.4729857747
398	0.4729444297
399	0.4729230763
400	0.4729016287
401	0.4728685637
402	0.4728565137
403	0.4728250726
404	0.4727931791
405	0.472770954
406	0.4727519474
407	0.4727378602
408	0.4727181082
409	0.4727006958
410	0.472683998
411	0.4726618952
412	0.4726405978
413	0.4726232589
414	0.4725957935
415	0.4725669739
416	0.4725435165
417	0.4725151224
418	0.4724965466
419	0.4724816354
420	0.4724633928
421	0.4724360225
422	0.4724212136
423	0.4724034053
424	0.4723872808
425	0.4723772288
426	0.4723369862
427	0.4723143325
428	0.4722953744
429	0.4722814523
430	0.4722578784
431	0.4722404339
432	0.4722193981
433	0.4722026638
434	0.4721825642
435	0.4721637595
436	0.4721504568
437	0.472132003
438	0.4721054259
439	0.4720888516
440	0.472062392
441	0.4720479647
442	0.4720335249
443	0.4720172833
444	0.4720021364
445	0.4719893865
446	0.4719649874
447	0.4719505898
448	0.4719317104
449	0.4719103957
450	0.4718841854
451	0.4718648751
452	0.4718429201
453	0.4718213825
454	0.4718020942
455	0.4717824752
456	0.4717642014
457	0.4717443015
458	0.4717185845
459	0.4716990549
460	0.471686909
461	0.471675429
462	0.4716601272
463	0.4716490885
464	0.471621386
465	0.4716039918
466	0.471582484
467	0.4715701144
468	0.4715532809
469	0.4715300019
470	0.4715145356
471	0.4714963428
472	0.4714750783
473	0.4714518805
474	0.4714430836
475	0.4714262811
476	0.471405536
477	0.4713808067
478	0.47134488
479	0.4713274553
480	0.4713138945
481	0.4712979684
482	0.4712833937
483	0.4712560918
484	0.471233445
485	0.4712016046
486	0.4711916886
487	0.4711784004
488	0.4711604807
489	0.471144562
490	0.471121657
491	0.4710991318
492	0.4710824387
493	0.4710601881
494	0.4710405892
495	0.4710228784
496	0.4709998726
497	0.4709841175
498	0.47096958
499	0.4709496158
500	0.470926245
501	0.4709050385
502	0.4708866187
503	0.4708644127
504	0.4708459293
505	0.4708261492
506	0.4708129509
507	0.4707943958
508	0.4707772781
509	0.4707603842
510	0.4707468171
511	0.4707251331
512	0.4707012179
513	0.470687814
514	0.4706696959
515	0.4706507051
516	0.4706337448
517	0.4706227441
518	0.4705999308
519	0.4705806828
520	0.4705674474
521	0.4705547782
522	0.4705392863
523	0.4705287694
524	0.4705141107
525	0.4704970052
526	0.4704710555
527	0.4704580715
528	0.4704365335
529	0.4704266171
530	0.4704147988
531	0.4704005211
532	0.470381791
533	0.470360013
534	0.470346204
535	0.470334222
536	0.4703232019
537	0.4703104015
538	0.4703014258
539	0.4702759228
540	0.4702641722
541	0.4702511932
542	0.4702347259
543	0.4702155068
544	0.4701997319
545	0.4701861138
546	0.4701650108
547	0.4701453311
548	0.470131113
549	0.4701136543
550	0.4700894293
551	0.4700668779
552	0.4700520068
553	0.4700330906
554	0.4700069959
555	0.4699917981
556	0.4699826128
557	0.4699519157
558	0.4699417235
559	0.4699266415
560	0.4699109848
561	0.4698996214
562	0.4698838193
563	0.4698689672
564	0.4698560342
565	0.4698454679
566	0.4698317214
567	0.4698178211
568	0.4698002992
569	0.4697852855
570	0.4697710924
571	0.4697642427
572	0.4697412491
573	0.4697296217
574	0.4697100115
575	0.4696938203
576	0.4696817833
577	0.4696676161
578	0.4696408011
579	0.4696221892
580	0.4696099862
581	0.4695918008
582	0.469573536
583	0.4695573323
584	0.469549974
585	0.4695277992
586	0.4695118827
587	0.4694997718
588	0.4694829702
589	0.4694711605
590	0.4694603639
591	0.4694389872
592	0.4694258007
593	0.4694077197
594	0.469381236
595	0.4693625577
596	0.4693503313
597	0.4693280269
598	0.4693113551
599	0.4693002808
600	0.4692833152
601	0.469267479
602	0.4692565393
603	0.4692366287
604	0.4692255717
605	0.4692128276
606	0.4691988621
607	0.4691749339
608	0.4691517264
609	0.4691425204
610	0.4691258208
611	0.4691088203
612	0.4690887814
613	0.4690796232
614	0.4690728202
615	0.469055721
616	0.4690375101
617	0.4690207443
618	0.469003305
619	0.4689862045
620	0.4689821854
621	0.4689616273
622	0.4689438997
623	0.4689343399
624	0.4689176697
625	0.468899402
626	0.4688903884
627	0.4688783607
628	0.4688666665
629	0.4688557071
630	0.4688397213
631	0.4688236566
632	0.4688103092
633	0.4687944643
634	0.4687774062
635	0.4687618398
636	0.468748678
637	0.4687331422
638	0.4687139075
639	0.4686978196
640	0.4686801207
641	0.4686623632
642	0.468642047
643	0.4686315016
644	0.4686198854
645	0.4686041119
646	0.4685870141
647	0.4685690506
648	0.4685471031
649	0.4685338441
650	0.4685186354
651	0.4685027169
652	0.4684917084
653	0.468477118
654	0.4684639235
655	0.4684592683
656	0.4684458277
657	0.4684117502
658	0.4683910732
659	0.4683723041
660	0.4683584151
661	0.468341268
662	0.4683281941
663	0.4683087561
664	0.4682962269
665	0.4682819048
666	0.4682706256
667	0.4682553409
668	0.4682439626
669	0.468228465
670	0.468213447
671	0.4681898882
672	0.4681746535
673	0.4681598593
674	0.4681482003
675	0.468129158
676	0.4681131652
677	0.4680941947
678	0.4680755936
679	0.4680588347
680	0.4680440939
681	0.4680312033
682	0.4680129803
683	0.4679901505
684	0.4679788119
685	0.4679596675
686	0.4679434905
687	0.4679294286
688	0.4679174103
689	0.4679033135
690	0.4678836941
691	0.4678698448
692	0.4678589341
693	0.4678411689
694	0.4678267444
695	0.4678073563
696	0.4677960579
697	0.467780777
698	0.4677636391
699	0.4677519751
700	0.4677292416
701	0.4677105222
702	0.4677052196
703	0.4676945312
704	0.4676781863
705	0.4676625779
706	0.4676542213
707	0.467636757
708	0.4676093911
709	0.4675884835
710	0.4675772399
711	0.4675614846
712	0.4675488392
713	0.4675271158
714	0.467512619
715	0.4674991844
716	0.4674885983
717	0.4674750658
718	0.4674631551
719	0.4674419077
720	0.4674319084
721	0.4674055931
722	0.4673897611
723	0.4673744863
724	0.4673509969
725	0.4673330694
726	0.4673184554
727	0.4673032413
728	0.4672914538
729	0.4672767614
730	0.467259255
731	0.467249443
732	0.4672306259
733	0.4672253364
734	0.4672079892
735	0.467201427
736	0.4671876652
737	0.467170312
738	0.4671508392
739	0.4671389931
740	0.4671228315
741	0.4671099296
742	0.4670985828
743	0.4670819793
744	0.4670675798
745	0.4670595926
746	0.467047644
747	0.4670299732
748	0.4670099313
749	0.4669986788
750	0.4669845663
751	0.4669680836
752	0.4669555546
753	0.466949542
754	0.466929505
755	0.4669213228
756	0.4669042856
757	0.4668810012
758	0.4668650172
759	0.4668557814
760	0.4668339821
761	0.4668240907
762	0.4667956751
763	0.4667838537
764	0.4667658733
765	0.4667505232
766	0.466728061
767	0.4667138282
768	0.4667047987
769	0.4666907561
770	0.4666833208
771	0.4666770382
772	0.4666632695
773	0.466644916
774	0.4666315134
775	0.4666098196
776	0.466586026
777	0.4665726407
778	0.4665536963
779	0.4665394148
780	0.4665340399
781	0.4665151795
782	0.4665069306
783	0.4664962448
784	0.4664834725
785	0.4664702176
786	0.4664606482
787	0.4664474842
788	0.4664348129
789	0.4664188702
790	0.4664070342
791	0.466392218
792	0.4663768991
793	0.4663614591
794	0.4663437462
795	0.466328775
796	0.4663156034
797	0.4663054517
798	0.4662924154
799	0.4662802432
800	0.4662625239
801	0.4662433841
802	0.4662277935
803	0.46621767
804	0.4662022845
805	0.466178283
806	0.4661739211
807	0.4661633919
808	0.4661524287
809	0.4661372284
810	0.4661243176
811	0.4661070175
812	0.4660980985
813	0.4660875095
814	0.46608185
815	0.4660649572
816	0.4660571507
817	0.466044921
818	0.4660254658
819	0.4660117448
820	0.4659999836
821	0.4659897279
822	0.4659704285
823	0.4659538524
824	0.4659396441
825	0.4659222105
826	0.4659088127
827	0.4658851321
828	0.4658631692
829	0.4658493466
830	0.4658358234
831	0.4658213508
832	0.4658101508
833	0.4657982743
834	0.4657938849
835	0.4657760611
836	0.46576794
837	0.4657575599
838	0.4657331953
839	0.4657248489
840	0.4657140651
841	0.4656988798
842	0.4656829777
843	0.4656665562
844	0.4656519291
845	0.4656466599
846	0.4656251305
847	0.4656105491
848	0.4655975034
849	0.465585628
850	0.4655802155
851	0.4655621252
852	0.4655549222
853	0.4655419098
854	0.4655306963
855	0.4655141966
856	0.4655009877
857	0.4654925156
858	0.4654756558
859	0.4654635143
860	0.4654514433
861	0.4654376647
862	0.4654299436
863	0.4654184904
864	0.4654062399
865	0.4653935018
866	0.4653817852
867	0.4653713117
868	0.4653549665
869	0.4653382776
870	0.4653267249
871	0.4653142186
872	0.4652934757
873	0.4652853485
874	0.465276886
875	0.4652618186
876	0.4652497018
877	0.465236957
878	0.4652219058
879	0.4652057252
880	0.4651949398
881	0.4651817884
882	0.4651718173
883	0.4651643416
884	0.4651475158
885	0.4651318759
886	0.465118729
887	0.4651130537
888	0.4650943452
889	0.4650847444
890	0.4650729005
891	0.4650637507
892	0.4650539803
893	0.4650385053
894	0.4650246527
895	0.4650119754
896	0.4650026126
897	0.4649951512
898	0.4649768957
899	0.464965629
900	0.4649480233
901	0.4649304605
902	0.4649170162
903	0.4649098167
904	0.4648942434
905	0.4648850525
906	0.4648704078
907	0.4648625689
908	0.4648512764
909	0.464839678
910	0.4648256446
911	0.4648111551
912	0.4647943031
913	0.464778407
914	0.4647620809
915	0.4647485249
916	0.4647390574
917	0.4647268123
918	0.4647073365
919	0.4646956648
920	0.4646871808
921	0.4646759537
922	0.4646592618
923	0.4646481143
924	0.4646359181
925	0.4646350636
926	0.4646293041
927	0.4646204088
928	0.4646105868
929	0.4645968293
930	0.4645826004
931	0.4645685981
932	0.4645557816
933	0.4645361262
934	0.4645182191
935	0.4645032585
936	0.4644865261
937	0.4644698032
938	0.4644540244
939	0.4644438586
940	0.4644370777
941	0.4644257455
942	0.4644141672
943	0.4643930606
944	0.4643798218
945	0.4643711142
946	0.4643608937
947	0.4643433724
948	0.4643336637
949	0.4643151978
950	0.4643001825
951	0.4642907684
952	0.4642801085
953	0.4642641557
954	0.4642509861
955	0.4642346705
956	0.4642218294
957	0.4642077806
958	0.4641852287
959	0.4641739083
960	0.464161819
961	0.4641467698
962	0.4641366329
963	0.4641313896
964	0.4641245548
965	0.464113281
966	0.4640999203
967	0.4640854991
968	0.4640660448
969	0.464051141
970	0.4640385783
971	0.4640212766
972	0.4640085224
973	0.4639954553
974	0.4639848748
975	0.4639692907
976	0.4639487659
977	0.4639351846
978	0.4639253128
979	0.4639096886
980	0.4638961138
981	0.4638838619
982	0.4638704054
983	0.4638620506
984	0.463848702
985	0.4638362275
986	0.4638226576
987	0.4638067665
988	0.4638001436
989	0.4637881881
990	0.4637814569
991	0.4637709109
992	0.4637519287
993	0.4637413543
994	0.4637263354
995	0.4637198653
996	0.46370701
997	0.4636936266
998	0.4636815701
999	0.4636765238
